,endTime,artistName,trackName,msPlayed
447,2020-10-05 17:29,C418,Danny,254500
448,2020-10-05 17:32,C418,Moog City,160000
449,2020-10-05 17:34,C418,Dog,145750
450,2020-10-05 17:37,C418,Thirteen,176500
451,2020-10-05 17:40,C418,Living Mice,177500
452,2020-10-05 17:43,C418,Cat,186250
453,2020-10-05 17:47,C418,Sweden,215500
454,2020-10-05 17:50,C418,Haggstrom,204000
455,2020-10-05 17:55,C418,Mice On Venus,281500
456,2020-10-05 17:57,C418,Subwoofer Lullaby,122702
457,2020-10-05 18:02,The Lumineers,Stubborn Love,279000
458,2020-10-05 18:05,The Lumineers,Donna,185973
459,2020-10-05 18:09,Hozier,Movement,237800
460,2020-10-05 18:13,Hozier,Run,254773
461,2020-10-05 18:17,The Lumineers,Salt And The Sea,270892
462,2020-10-05 18:21,Hozier,Cherry Wine - Live,240146
463,2020-10-05 18:25,Hozier,Jackie and Wilson,223120
464,2020-10-05 18:56,Hozier,Angel of Small Death and the Codeine Scene,39928
465,2020-10-05 18:59,The Lumineers,Ophelia,160097
466,2020-10-05 19:03,Hozier,Run,254773
467,2020-10-05 19:07,Hozier,Like Real People Do,198026
468,2020-10-05 19:45,Hozier,Almost (Sweet Music),217480
469,2020-10-05 19:48,Hozier,To Noise Making (Sing),206920
470,2020-10-05 19:50,The Lumineers,Flowers in Your Hair,3506
471,2020-10-05 19:50,The Lumineers,Ho Hey,128375
472,2020-10-05 19:50,Hozier,Cherry Wine - Live,952
473,2020-10-05 19:50,The Lumineers,Life In The City,859
474,2020-10-05 19:54,The Lumineers,Cleopatra,201413
475,2020-10-05 19:57,The Lumineers,It Wasn't Easy To Be Happy For You,214066
476,2020-10-05 20:01,Hozier,Someone New,222813
477,2020-10-05 20:05,The Lumineers,Dead Sea,247933
478,2020-10-05 20:09,Hozier,Take Me to Church,241693
479,2020-10-05 21:17,The Lumineers,Ain't Nobody's Problem,296360
480,2020-10-05 21:20,Hozier,From Eden,155926
481,2020-10-05 23:25,C418,Excuse,124000
482,2020-10-05 23:26,C418,Oxygène,65125
483,2020-10-05 23:29,C418,Moog City,160000
484,2020-10-05 23:32,C418,Sweden,215500
485,2020-10-05 23:35,C418,Dog,145750
486,2020-10-05 23:36,C418,Wet Hands,90000
487,2020-10-05 23:39,C418,Thirteen,176500
488,2020-10-05 23:41,C418,Chris,87750
489,2020-10-05 23:46,C418,Mice On Venus,281500
490,2020-10-05 23:47,C418,Équinoxe,114875
491,2020-10-05 23:52,C418,Danny,254500
492,2020-10-05 23:53,C418,Dry Hands,68500
493,2020-10-05 23:56,C418,Cat,166930
494,2020-10-05 23:57,Brain,Cocaine (feat. Lil Dicky),92970
495,2020-10-05 23:58,Bruno Mars,Treasure,39370
496,2020-10-05 23:58,BTS,Dynamite,2810
497,2020-10-05 23:58,Fort Minor,Remember the Name (feat. Styles of Beyond),25690
498,2020-10-05 23:59,Cardi B,WAP (feat. Megan Thee Stallion),37490
499,2020-10-05 23:59,24kGoldn,Mood (feat. iann dior),28350
500,2020-10-06 00:00,21 Savage,Mr. Right Now (feat. Drake),14980
501,2020-10-06 00:00,21 Savage,Runnin,20920
502,2020-10-06 00:01,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",37490
503,2020-10-06 00:01,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),29500
504,2020-10-06 00:04,Conan Gray,Heather,198040
505,2020-10-06 00:09,Fleetwood Mac,Dreams - 2004 Remaster,256400
506,2020-10-06 00:12,Fleetwood Mac,Landslide,195660
507,2020-10-06 02:13,The Lumineers,Dead Sea,235473
508,2020-10-06 02:15,C418,Dog,145750
509,2020-10-06 02:20,C418,Mice On Venus,281500
510,2020-10-06 02:21,C418,Key,65000
511,2020-10-06 02:24,C418,Living Mice,177500
512,2020-10-06 02:26,C418,Excuse,124000
513,2020-10-06 02:28,C418,Beginning,102100
514,2020-10-06 02:31,C418,Clark,191750
515,2020-10-06 02:34,C418,Cat,186250
516,2020-10-06 02:36,C418,Wet Hands,90000
517,2020-10-06 02:38,C418,Moog City,160000
518,2020-10-06 02:41,C418,Thirteen,176500
519,2020-10-06 02:42,C418,Dry Hands,68500
520,2020-10-06 02:46,C418,Sweden,215500
521,2020-10-06 02:50,C418,Minecraft,254000
522,2020-10-06 02:54,C418,Danny,254500
523,2020-10-06 02:55,C418,Haggstrom,27907
524,2020-10-06 03:12,The Lumineers,Walls,199118
525,2020-10-06 03:17,Mumford & Sons,Woman,274552
526,2020-10-06 03:20,Grizfolk,Shaky in the Knees,209480
527,2020-10-06 03:23,Boom Forest,I Got You Babe,147333
528,2020-10-06 03:26,Miki Fiki,The First Time,209723
529,2020-10-06 03:30,Williams Goldsmith,Summer Fantasy,207879
530,2020-10-06 03:34,Mumford & Sons,Little Lion Man,246973
531,2020-10-06 03:39,Tyson Motsenbocker,Sunday Morning,299333
532,2020-10-06 03:43,Mumford & Sons,Guiding Light,217633
533,2020-10-06 03:46,Mumford & Sons,The Cave,217986
534,2020-10-06 03:50,Rayland Baxter,Angeline,234800
535,2020-10-06 03:54,Orange Guava Passion,TJ,245496
536,2020-10-06 03:58,Vance Joy,I'm with You,239786
537,2020-10-06 04:02,The National Parks,You Are Gold,216653
538,2020-10-06 04:06,Vance Joy,Georgia,230506
539,2020-10-06 04:10,The Oh Hellos,Hello My Old Heart,256006
540,2020-10-06 04:14,Samsa,Haunt Me,44487
541,2020-10-06 04:14,Samsa,Haunt Me,215585
542,2020-10-06 04:18,Quinn XCII,Good Thing Go,212453
543,2020-10-06 04:22,RELIC,Winter,235598
544,2020-10-06 04:24,Richy Mitch & The Coal Miners,Lake Missoula,106250
545,2020-10-06 04:27,Okay Mann,It Won't Be Long,228210
546,2020-10-06 04:30,Brotherkenzie,Utah,145401
547,2020-10-06 04:33,Wrabel,First Winter,176788
548,2020-10-06 04:36,HUNNY,Televised,194716
549,2020-10-06 04:39,Bearings,Tide,159553
550,2020-10-06 04:43,LUTHI,Roll It Back,252662
551,2020-10-06 04:44,Super Whatevr,Kathrin With a K,65650
552,2020-10-06 04:46,Chase Huglin,You Deserve an Island,111129
553,2020-10-06 04:49,Shag Rock,Coconut,187893
554,2020-10-06 04:53,Jordy Searcy,Why Can't We Be Friends?,207656
555,2020-10-06 04:55,Jack Kays,Morbid Mind,136711
556,2020-10-06 04:59,Champagne Lane,Golden Hour,278011
557,2020-10-06 05:02,The White Stripes,We're Going to Be Friends,142226
558,2020-10-06 05:05,Benjamin Scheuer,Hibernate With Me,173880
559,2020-10-06 05:08,Jelani Aryeh,Stella Brown,187415
560,2020-10-06 05:13,Birdtalker,Autodomesticated Animal,277733
561,2020-10-06 05:16,Cisco Adler,Long Strange Trip...,192306
562,2020-10-06 05:20,dalynn,thrifted youth,200526
563,2020-10-06 05:23,Tai Verdes,Stuck in the Middle,196000
564,2020-10-06 05:24,Little Hurt,Alaska,64900
565,2020-10-06 15:34,2Pac,California Love - Original Version,284906
566,2020-10-06 15:38,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,257400
567,2020-10-06 15:42,Childish Gambino,Bonfire,192946
568,2020-10-06 15:45,House Of Pain,Jump Around,214946
569,2020-10-06 15:49,Cypress Hill,Insane in the Brain,208266
570,2020-10-06 15:53,Lil Dicky,Lemme Freak,285894
571,2020-10-06 15:59,2Pac,Hail Mary,312373
572,2020-10-06 16:04,The Notorious B.I.G.,Juicy - 2005 Remaster,302693
573,2020-10-06 16:08,Ice Cube,It Was A Good Day,260000
574,2020-10-06 16:12,Mobb Deep,Survival of the Fittest,224533
575,2020-10-06 16:16,Dr. Dre,Forgot About Dre,222293
576,2020-10-06 16:19,DMX,X Gon' Give It To Ya,217586
577,2020-10-06 16:23,Warren G,Regulate,248866
578,2020-10-06 16:29,2Pac,Ambitionz Az A Ridah,278386
579,2020-10-06 16:34,Chance the Rapper,Cocoa Butter Kisses,307187
580,2020-10-06 16:38,2Pac,Dear Mama,280000
581,2020-10-06 16:44,Dr. Dre,Still D.R.E.,46973
582,2020-10-06 16:44,2Pac,Hit 'Em Up - Single Version,312626
583,2020-10-06 17:18,Dr. Dre,Still D.R.E.,223615
584,2020-10-06 17:23,Mobb Deep,"Shook Ones, Pt. II",325506
585,2020-10-06 17:28,Diddy,I'll Be Missing You (feat. 112),301520
586,2020-10-06 17:32,The Notorious B.I.G.,Hypnotize - 2014 Remaster,229826
587,2020-10-06 17:36,The Notorious B.I.G.,Big Poppa - 2005 Remaster,249192
588,2020-10-06 17:45,Hozier,Nina Cried Power (feat. Mavis Staples),4080
589,2020-10-06 17:48,The Lumineers,Walls,199118
590,2020-10-06 17:52,Hozier,Nina Cried Power (feat. Mavis Staples),225306
591,2020-10-06 17:57,Hozier,"Wasteland, Baby!",266466
592,2020-10-06 18:00,Hozier,To Noise Making (Sing),206920
593,2020-10-06 18:06,Hozier,No Plan,331013
594,2020-10-06 18:10,Hozier,Movement,237800
595,2020-10-06 18:13,Hozier,Almost (Sweet Music),217480
596,2020-10-06 18:17,Hozier,Take Me to Church,241693
597,2020-10-06 18:21,Hozier,Angel of Small Death and the Codeine Scene,219213
598,2020-10-06 18:25,Hozier,Jackie and Wilson,223120
599,2020-10-06 18:28,Hozier,Someone New,222813
600,2020-10-06 18:29,Hozier,From Eden,23634
601,2020-10-06 18:29,Hozier,From Eden,746
602,2020-10-06 18:29,Hozier,In the Woods Somewhere,640
603,2020-10-06 18:29,Hozier,Like Real People Do,640
604,2020-10-06 18:29,Hozier,Cherry Wine - Live,661
605,2020-10-06 18:29,Hozier,Work Song,512
606,2020-10-06 18:29,The Lumineers,Cleopatra,917
607,2020-10-06 18:29,Hozier,Someone New,661
608,2020-10-06 18:29,The Lumineers,Sleep On The Floor,1408
609,2020-10-06 18:29,Hozier,Foreigner's God,682
610,2020-10-06 18:29,The Lumineers,Jimmy Sparks,960
611,2020-10-06 18:29,Hozier,Run,640
612,2020-10-06 18:34,The Lumineers,Stubborn Love,279000
613,2020-10-06 19:21,The Lumineers,It Wasn't Easy To Be Happy For You,214066
614,2020-10-06 19:23,Hozier,No Plan,175319
615,2020-10-06 23:08,Andrew Gold,"Spooky, Scary Skeletons",26026
616,2020-10-07 00:03,The Lumineers,It Wasn't Easy To Be Happy For You,142997
617,2020-10-07 00:08,Hozier,From Eden,283466
618,2020-10-07 00:14,Hozier,No Plan,331013
619,2020-10-07 00:18,Hozier,Cherry Wine - Live,240146
620,2020-10-07 00:23,Hozier,In the Woods Somewhere,331400
621,2020-10-07 00:26,The Lumineers,Walls,199118
622,2020-10-07 00:29,The Lumineers,Ho Hey,163133
623,2020-10-07 00:31,The Lumineers,Flowers in Your Hair,109735
624,2020-10-07 00:34,The Lumineers,Angela,201785
625,2020-10-07 00:40,The Lumineers,Jimmy Sparks,355986
626,2020-10-07 00:44,Hozier,Nina Cried Power (feat. Mavis Staples),225306
627,2020-10-07 00:49,The Lumineers,Slow It Down,307000
628,2020-10-07 00:53,Hozier,Angel of Small Death and the Codeine Scene,219213
629,2020-10-07 00:56,Hozier,Like Real People Do,198026
630,2020-10-07 01:00,Hozier,Take Me to Church,241693
631,2020-10-07 01:04,The Lumineers,Sleep On The Floor,211851
632,2020-10-07 01:09,The Lumineers,Ain't Nobody's Problem,296360
633,2020-10-07 01:12,Hozier,Foreigner's God,225226
634,2020-10-07 01:18,The Lumineers,Leader Of The Landslide,354840
635,2020-10-07 01:22,Hozier,Work Song,229720
636,2020-10-07 02:36,Hozier,Someone New,100297
637,2020-10-07 02:39,Rand,Enough,167448
638,2020-10-07 02:41,Richy Mitch & The Coal Miners,Lake Missoula,106250
639,2020-10-07 02:44,Mumford & Sons,Guiding Light,217633
640,2020-10-07 02:47,Alexander 23,Dirty AF1s,137000
641,2020-10-07 02:50,Bronze Radio Return,There Will Be Another,231784
642,2020-10-07 02:54,Yoke Lore,Beige (unburdened),196493
643,2020-10-07 02:56,Boom Forest,I Got You Babe,147333
644,2020-10-07 03:01,Atta Boy,Saccharine,304813
645,2020-10-07 03:04,Susto,Chillin' On The Beach With My Best Friend Jesus Christ,170920
646,2020-10-07 03:08,Mumford & Sons,Little Lion Man,246973
647,2020-10-07 03:11,Miloe,Motorola,145502
648,2020-10-07 03:16,The Lumineers,Slow It Down,307000
649,2020-10-07 03:20,Hozier,Cherry Wine - Live,240146
650,2020-10-07 03:23,Bombadil,I Could Make You So Happy,207228
651,2020-10-07 03:27,Hozier,Work Song,229720
652,2020-10-07 03:31,The Head and the Heart,People Need A Melody,252301
653,2020-10-07 03:35,The Lumineers,Gloria,216120
654,2020-10-07 06:18,Stelth Ulvang,Denim,56789
655,2020-10-07 15:18,Stelth Ulvang,Denim,110103
656,2020-10-07 15:18,Samsa,Butterflies,7051
657,2020-10-07 15:20,The Lumineers,Flowers in Your Hair,109735
658,2020-10-07 15:24,Hozier,Foreigner's God,225226
659,2020-10-07 15:27,The Lumineers,Donna,185973
660,2020-10-07 15:30,The Lumineers,Walls,199118
661,2020-10-07 15:34,The Lumineers,Gloria,216120
662,2020-10-07 15:37,Hozier,To Noise Making (Sing),206920
663,2020-10-07 15:42,The Lumineers,Dead Sea,247933
664,2020-10-07 15:45,The Lumineers,Life In The City,231360
665,2020-10-07 15:49,The Lumineers,Leader Of The Landslide,223453
666,2020-10-07 15:53,Samsa,Butterflies,199183
667,2020-10-07 15:56,Morningsiders,Freida,204200
668,2020-10-07 15:59,Grizfolk,Spoonful,188773
669,2020-10-07 16:01,The Neighbourhood,Sweater Weather,139814
670,2020-10-07 16:05,Keaton Henson,Metaphors,192473
671,2020-10-07 16:08,The Academic,Girlfriends,211712
672,2020-10-07 16:11,Surfaces,Sunday Best,158571
673,2020-10-07 16:11,Jimmy Eat World,The Middle,4097
674,2020-10-07 16:12,Rad Horror,Benzos and Cigarettes,40774
675,2020-10-07 17:48,Samsa,Butterflies,3434
676,2020-10-07 17:52,Peach Pit,Shampoo Bottles,150890
677,2020-10-07 17:57,Stelth Ulvang,Denim,110353
678,2020-10-07 17:57,Jimmy Eat World,The Middle,5656
679,2020-10-07 18:00,Mickey Darling,Feed My Ego,180000
680,2020-10-07 18:03,Grizfolk,Spoonful,188773
681,2020-10-07 18:05,Matt Maeson,Beggar's Song,104346
682,2020-10-07 18:07,Dream Easy Collective,Ultimately,142028
683,2020-10-07 18:11,Zachary Knowles,no place like hope,252800
684,2020-10-07 18:15,The Academic,Girlfriends,211712
685,2020-10-07 18:18,Steppes,Rachel,198666
686,2020-10-07 18:21,YOG$,Alive,195705
687,2020-10-07 18:25,Foster The People,Pumped Up Kicks,239600
688,2020-10-07 18:28,Morningsiders,Freida,141936
689,2020-10-07 18:29,Morningsiders,Freida,62503
690,2020-10-07 18:33,Jack Stauber,Buttercup,208026
691,2020-10-07 18:36,seth arlan,with you,208718
692,2020-10-07 18:37,Mantaraybryn,Runaway Goliath,3242
693,2020-10-07 18:37,Matt Maeson,Beggar's Song,24831
694,2020-10-07 18:41,Hippo Campus,Buttercup,226610
695,2020-10-07 18:41,August Kuper,Headache,6447
696,2020-10-07 18:42,Yoke Lore,Beige (unburdened),50730
697,2020-10-07 18:48,Gabriel Kahane,Slow Down (feat Sufjan Stevens),209815
698,2020-10-07 18:52,Jordy Searcy,Just Like Autumn,215080
699,2020-10-07 18:53,Reuben Fillies,Sunny Someday,80877
700,2020-10-07 18:56,Reuben Fillies,Sunny Someday,127132
701,2020-10-07 19:00,Del Water Gap,High Tops,238200
702,2020-10-07 19:04,Bedside Kites,Deep Brown Eyes,257142
703,2020-10-07 19:09,Michigander,"East Chicago, IN",316679
704,2020-10-07 19:13,Ryan Montbleau,Abigail,231067
705,2020-10-07 19:16,William Hinson,Ireland,174330
706,2020-10-07 19:19,JP Saxe,25 in Barcelona,193466
707,2020-10-07 19:22,John Mark Nelson,Stick Together,126093
708,2020-10-07 19:25,The Front Bottoms,Lonely Eyes,181735
709,2020-10-07 19:27,The Stairwells,All My Loving,132857
710,2020-10-07 19:30,Morningsiders,Freida,204200
711,2020-10-07 19:32,Grady,kissing girls,100750
712,2020-10-07 19:37,Good Luck Finding Iris,Christopher Robin,284293
713,2020-10-07 19:40,The Greeting Committee,Pull It Together,219173
714,2020-10-07 19:43,Grady Strange,Lemon Sun,173857
715,2020-10-07 19:46,Ricky Montgomery,This December,181920
716,2020-10-07 19:47,Boom Forest,I Got You Babe,830
717,2020-10-07 19:47,Rand,I Think We Danced (But I Can't Be Sure),30350
718,2020-10-07 19:50,Miki Fiki,The First Time,209723
719,2020-10-07 19:54,Hippo Campus,Buttercup,226610
720,2020-10-07 19:58,The Avett Brothers,I Wish I Was,226436
721,2020-10-07 20:03,The Avett Brothers,I Wish I Was,18204
722,2020-10-07 20:03,Manwolves,Georgia Peach,7616
723,2020-10-07 20:03,Samsa,Butterflies,12701
724,2020-10-07 20:03,Bon Iver,Skinny Love,2647
725,2020-10-07 20:07,Bon Iver,Skinny Love,238520
726,2020-10-07 20:09,Ax and the Hatchetmen,Peach Trees,110674
727,2020-10-07 21:04,Vampire Weekend,"Jerusalem, New York, Berlin",9877
728,2020-10-07 21:04,Owl City,Hello Seattle,882
729,2020-10-07 21:04,Low Hum,I Don't Know Me Like You Do,1950
730,2020-10-07 21:07,The Humble Cheaters,Sky Is a Bed,211069
731,2020-10-07 21:07,Manwolves,Georgia Peach,5026
732,2020-10-07 21:08,Sunseek,Sunshine.,47415
733,2020-10-07 23:41,The Lumineers,Walls,199118
734,2020-10-07 23:45,Hozier,Someone New,222813
735,2020-10-07 23:50,The Lumineers,Stubborn Love,279000
736,2020-10-07 23:54,The Lumineers,Life In The City,231360
737,2020-10-07 23:57,The Lumineers,Cleopatra,201413
738,2020-10-08 00:01,Hozier,Run,254773
739,2020-10-08 00:07,Hozier,In the Woods Somewhere,331400
740,2020-10-08 00:10,Hozier,To Noise Making (Sing),206920
741,2020-10-08 00:16,The Lumineers,Jimmy Sparks,355986
742,2020-10-08 00:19,The Lumineers,Donna,185973
743,2020-10-08 00:23,Hozier,Nina Cried Power (feat. Mavis Staples),225306
744,2020-10-08 00:26,The Lumineers,Classy Girls,165933
745,2020-10-08 00:30,Hozier,Foreigner's God,225226
746,2020-10-08 00:33,The Lumineers,Left For Denver,196653
747,2020-10-08 00:36,The Lumineers,Angela,201785
748,2020-10-08 02:50,Hozier,"Wasteland, Baby!",50406
749,2020-10-08 02:51,Spoken Nerd,The Weather Machine Killed the Snowman,67700
750,2020-10-08 02:53,247,247,123440
751,2020-10-08 02:56,Cardi B,WAP (feat. Megan Thee Stallion),19060
752,2020-10-08 02:56,Edgar Erik!,Weekends (It Is What It Is),1890
753,2020-10-08 02:56,Edgar Erik!,Weekends (It Is What It Is),158430
754,2020-10-08 02:59,Edgar Erik!,The SmelloVision Decision (Nobody Told Me What to Say),174357
755,2020-10-08 03:01,Edgar Erik!,Worn Out Wheel - Instrumental,93702
756,2020-10-08 03:04,Edgar Erik!,"Ode to Sass, in D Major (Beat)",204984
757,2020-10-08 03:07,Edgar Erik!,"Ode to Sass, in D Major (Beat)",204984
758,2020-10-08 03:11,Hozier,As It Was,5760
759,2020-10-08 03:11,Edgar Erik!,"Ode to Sass, in D Major (Beat)",201741
760,2020-10-08 03:14,Jim Croce,I'll Have To Say I Love You In A Song,154626
761,2020-10-08 03:18,Dan Fogelberg,Leader of the Band,256400
762,2020-10-08 03:21,Dan Fogelberg,Longer,195066
763,2020-10-08 03:24,Jim Croce,Time in a Bottle,146175
764,2020-10-08 03:28,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
765,2020-10-08 03:32,Jim Croce,Operator (That's Not the Way It Feels),230213
766,2020-10-08 03:34,America,A Horse with No Name,71210
767,2020-10-08 17:28,C418,Cat,186250
768,2020-10-08 17:31,C418,Living Mice,177500
769,2020-10-08 17:35,C418,Sweden,215500
770,2020-10-08 17:38,C418,Subwoofer Lullaby,208562
771,2020-10-08 17:41,C418,Moog City,160000
772,2020-10-08 17:45,C418,Mice On Venus,281500
773,2020-10-08 17:47,C418,Key,65000
774,2020-10-08 17:48,C418,Dry Hands,68500
775,2020-10-08 17:50,C418,Équinoxe,114875
776,2020-10-08 17:51,C418,Chris,87750
777,2020-10-08 17:53,C418,Wet Hands,90000
778,2020-10-08 17:56,C418,Thirteen,176500
779,2020-10-08 18:00,C418,Minecraft,254000
780,2020-10-08 18:04,C418,Danny,254500
781,2020-10-08 18:07,C418,Dog,145750
782,2020-10-08 18:08,C418,Beginning,102100
783,2020-10-08 18:10,C418,Door,111437
784,2020-10-08 18:11,C418,Oxygène,65125
785,2020-10-08 18:14,C418,Clark,191750
786,2020-10-08 18:16,C418,Excuse,124000
787,2020-10-08 18:20,C418,Haggstrom,204000
788,2020-10-08 18:23,C418,Cat,186250
789,2020-10-08 18:26,C418,Living Mice,177500
790,2020-10-08 18:30,C418,Sweden,215500
791,2020-10-08 18:30,C418,Subwoofer Lullaby,44399
792,2020-10-08 18:36,Phillip Larue,Summer,232444
793,2020-10-08 18:39,Ryan Montbleau,Abigail,147599
794,2020-10-09 05:58,Hozier,"Wasteland, Baby!",266466
795,2020-10-09 06:03,Hozier,From Eden,283466
796,2020-10-09 06:05,The Lumineers,Flowers in Your Hair,109735
797,2020-10-09 06:08,The Lumineers,Gloria,216120
798,2020-10-09 06:11,The Lumineers,Classy Girls,165933
799,2020-10-09 06:16,Hozier,No Plan,331013
800,2020-10-09 06:20,Hozier,Foreigner's God,225226
801,2020-10-09 06:24,The Lumineers,Sleep On The Floor,211851
802,2020-10-09 06:27,The Lumineers,Gale Song,193720
803,2020-10-09 06:31,Hozier,Cherry Wine - Live,240146
804,2020-10-09 06:37,The Lumineers,Leader Of The Landslide,354840
805,2020-10-09 06:41,Hozier,Almost (Sweet Music),217480
806,2020-10-09 06:46,The Lumineers,Slow It Down,307000
807,2020-10-09 06:49,The Lumineers,Jimmy Sparks,214789
808,2020-10-09 06:52,The Lumineers,Jimmy Sparks,141208
809,2020-10-09 06:54,The Lumineers,Ophelia,160097
810,2020-10-09 06:59,The Lumineers,Ain't Nobody's Problem,296360
811,2020-10-09 07:24,The Lumineers,Donna,42283
812,2020-10-10 07:11,Jim Croce,Time in a Bottle,27093
813,2020-10-10 07:12,Tom Petty,Wildflowers,90090
814,2020-10-10 15:26,Edgar Erik!,Goof-Intolerant,6741
815,2020-10-10 22:39,BØRNS,Electric Love,218106
816,2020-10-10 22:42,Tom Petty,Wildflowers,190320
817,2020-10-10 22:46,Counting Crows,Mr. Jones,272293
818,2020-10-10 22:50,Murray Head,One Night in Bangkok,236066
819,2020-10-10 22:53,Bruno Mars,Treasure,178560
820,2020-10-10 22:58,Electric Light Orchestra,Mr. Blue Sky,303373
821,2020-10-10 23:01,Kanye West,Lift Yourself,147904
822,2020-10-10 23:01,Jimmy Eat World,The Middle,30127
823,2020-10-10 23:05,Tom Petty,Wildflowers,190320
824,2020-10-10 23:09,The Head and the Heart,People Need A Melody,252301
825,2020-10-10 23:12,Nat & Alex Wolff,Rollin' Around,217120
826,2020-10-10 23:17,Mumford & Sons,Awake My Soul,255826
827,2020-10-10 23:20,Logan Smith,The Thought of You,194113
828,2020-10-10 23:22,Boom Forest,I Got You Babe,147333
829,2020-10-10 23:26,Nana Grizol,Photos from When We Were Young,205173
830,2020-10-10 23:29,Skizzy Mars,Girl on a Train,182547
831,2020-10-10 23:32,Tigers in the Sky,Another State,173226
